"id","cowcode","location","latitude","longitude","asciiname","event_date","side","actors","issue","scope","part_violence","sec_engagement","numparticipants","avg_numparticipants","source","version"
87485,369,706448,46.63695,32.61458,"Kherson",2015-10-11,1,"energy industry workers;residents","against:electric power supplies to Crimea",1,NA,NA,"100",100,"BBC Monitoring: International Reports",4
94162,369,706448,46.63695,32.61458,"Kherson",2015-11-21,1,"activists","for:stop of power supplies to Crimea",0,2,2,"",NA,"BBC Monitoring: International Reports",4
132622,369,706448,46.63695,32.61458,"Kherson",2019-01-03,3,"bus drivers","against:illegal extortion",NA,NA,NA,"40",40,"BBC Monitoring: International Reports",4
312961,369,706448,46.63695,32.61458,"Kherson",2020-10-05,1,"","for:Kuzmych to go to Russia",0,NA,NA,"",NA,"BBC Monitoring: International Reports",4
313116,369,706448,46.63695,32.61458,"Kherson",2020-11-09,1,"entrepreneurs","for:authorities to not change tax system;against:strict quarantine restrictions",0,0,NA,"300",300,"BBC Monitoring: International Reports",4
313117,369,706448,46.63695,32.61458,"Kherson",2020-11-11,1,"businesspeople","against:weekend quarantine",0,NA,NA,"100",100,"BBC Monitoring: International Reports",4
310914,369,706448,46.63695,32.61458,"Kherson",2021-01-10,1,"SaveFOP movement;For Future party","against:increases in utility tariffs",0,1,2,"150;200",175,"BBC Monitoring: International Reports",4
310915,369,706448,46.63695,32.61458,"Kherson",2021-01-11,1,"anti-tariff hikes protestors","against:tariff hikes",0,NA,NA,"100",100,"BBC Monitoring: International Reports",4
310920,369,706448,46.63695,32.61458,"Kherson",2021-01-15,1,"anti-tariff hikes protestors","against:tariff hikes",0,NA,NA,"several hundred",200,"BBC Monitoring: International Reports",4
310921,369,706448,46.63695,32.61458,"Kherson",2021-01-15,1,"SaveFOP movement;For Future party","against:tariff hikes;for:lockdown cancellation",0,NA,NA,"",NA,"BBC Monitoring: International Reports",4
320672,369,706448,46.63695,32.61458,"Kherson",2021-01-18,1,"","against:utility tariffs hikes",0,NA,NA,"several dozen",25,"BBC Monitoring: International Reports",4
320673,369,706448,46.63695,32.61458,"Kherson",2021-01-21,1,"anti-tariff hikes protestors","against:utility tariffs hikes",0,NA,NA,"several dozen",25,"BBC Monitoring: International Reports",4
311898,369,706448,46.63695,32.61458,"Kherson",2021-02-03,1,"SaveFOP movement","against:removal of kiosks",2,NA,NA,"200",200,"BBC Monitoring: International Reports",4
312162,369,706448,46.63695,32.61458,"Kherson",2021-02-12,1,"sailors","against:corruption with sailor licences",0,NA,NA,"",NA,"BBC Monitoring: International Reports",4
313296,369,706448,46.63695,32.61458,"Kherson",2021-02-26,1,"markets workers","against:removal of kiosks",2,NA,NA,"500",500,"BBC Monitoring: International Reports",4
313421,369,706448,46.63695,32.61458,"Kherson",2021-03-09,1,"supporters of womens rights","for:support of women's rights",0,NA,NA,"50",50,"BBC Monitoring: International Reports",4
313445,369,706448,46.63695,32.61458,"Kherson",2021-03-19,1,"SaveFOP movement","for:equal lockdown rights;against:more lockdowns",0,NA,NA,"100",100,"BBC Monitoring: International Reports",4
313608,369,706448,46.63695,32.61458,"Kherson",2021-04-09,1,"market vendors","against:closing Central Market;against:coronavirus restrictions",2,NA,NA,"",NA,"BBC Monitoring: International Reports",4
313642,369,706448,46.63695,32.61458,"Kherson",2021-04-10,1,"sole proprietors","against:market closing due to coronavirus;for:meeting with authorities",2,1,NA,"several dozen",25,"BBC Monitoring: International Reports",4
313654,369,706448,46.63695,32.61458,"Kherson",2021-04-21,1,"","against:water supplies for Crimea",0,NA,NA,"30",30,"BBC Monitoring: International Reports",4
440838,369,706448,46.63695,32.61458,"Kherson",2022-03-04,0,"local residents","against:the Russian troops' attempt to distribute their rations as a charity stunt for propaganda purposes;against:Russian invasion",0,NA,NA,"",NA,"BBC Monitoring: International Reports",4
440836,369,706448,46.63695,32.61458,"Kherson",2022-03-05,0,"residents","against:Russian occupation of the city",0,NA,NA,"several thousand;2000",2000,"BBC Monitoring: International Reports",4
468989,369,706448,46.63695,32.61458,"Kherson",2022-03-05,0,"","against:Russian occupation",0,NA,NA,"7000",7000,"Associated Press International",4
450639,369,706448,46.63695,32.61458,"Kherson",2022-03-12,0,"residents","for:support of Ukraine",0,0,NA,"",NA,"BBC Monitoring: International Reports",4
442551,369,706448,46.63695,32.61458,"Kherson",2022-03-13,0,"","for:Ukraine;against:Russian invasion",0,NA,NA,"a few thousand",2000,"BBC Monitoring: International Reports",4
450644,369,706448,46.63695,32.61458,"Kherson",2022-03-13,1,"","for:support of Russian invasion",0,NA,NA,"",NA,"BBC Monitoring: International Reports",4
442545,369,706448,46.63695,32.61458,"Kherson",2022-03-13,0,"locals","against:Russian invasion",0,NA,NA,"thousands",2000,"Agence France Presse - English",4
442541,369,706448,46.63695,32.61458,"Kherson",2022-03-13,1,"","against:Russian occupation",0,0,NA,"several thousand",2000,"Agence France Presse - English",4
442543,369,706448,46.63695,32.61458,"Kherson",2022-03-13,0,"locals","against:Russian invasion",0,NA,NA,"thousands",2000,"Agence France Presse - English",4
450640,369,706448,46.63695,32.61458,"Kherson",2022-03-13,0,"residents","for:support of Ukraine;against:Russian occupation",0,0,NA,"thousands",2000,"BBC Monitoring: International Reports",4
450641,369,706448,46.63695,32.61458,"Kherson",2022-03-13,1,"pro-Russian activist and FSB agent Kyrylo Stremousov;marginal politicians;FSB agents;political losers","anti-facist",0,NA,NA,"several dozen",25,"BBC Monitoring: International Reports",4
440843,369,706448,46.63695,32.61458,"Kherson",2022-03-14,1,"activists of the SaveFOP movement","against:the excessive fiscalisation of entrepreneurship and a possible closure one of the city markets",2,NA,NA,"",NA,"BBC Monitoring: International Reports",4
450646,369,706448,46.63695,32.61458,"Kherson",2022-03-19,0,"residents","for:support of Ukraine",0,0,NA,"",NA,"BBC Monitoring: International Reports",4
450647,369,706448,46.63695,32.61458,"Kherson",2022-03-20,0,"residents","against:Russian occupation",0,0,NA,"several thousand",2000,"BBC Monitoring: International Reports",4
447070,369,706448,46.63695,32.61458,"Kherson",2022-03-20,0,"","for:support of Ukraine",0,0,NA,"several thousand",2000,"BBC Monitoring: International Reports",4
450649,369,706448,46.63695,32.61458,"Kherson",2022-03-21,0,"","",0,2,2,"",NA,"BBC Monitoring: International Reports",4
450617,369,706448,46.63695,32.61458,"Kherson",2022-03-21,0,"","for:support of Ukraine",0,2,2,"hundreds",200,"BBC Monitoring: International Reports",4
450620,369,706448,46.63695,32.61458,"Kherson",2022-03-21,0,"","",0,2,2,"",NA,"BBC Monitoring: International Reports",4
450645,369,706448,46.63695,32.61458,"Kherson",2022-03-22,0,"","for:support of Ukraine",0,NA,NA,"",NA,"BBC Monitoring: International Reports",4
450618,369,706448,46.63695,32.61458,"Kherson",2022-03-22,0,"","against:Russia's seizure of the city",0,2,2,"",NA,"Agence France Presse - English",4
450619,369,706448,46.63695,32.61458,"Kherson",2022-03-22,0,"","against:Russian invasion",0,0,2,"",NA,"BBC Monitoring: International Reports",4
450650,369,706448,46.63695,32.61458,"Kherson",2022-03-22,1,"residents","",0,0,2,"",NA,"BBC Monitoring: International Reports",4
442715,369,706448,46.63695,32.61458,"Kherson",2022-03-23,0,"","for:showing that Kherson is Ukraine and ready to counter the enemy",0,NA,NA,"",NA,"BBC Monitoring: International Reports",4
450629,369,706448,46.63695,32.61458,"Kherson",2022-03-27,0,"","for:support of Ukraine",0,NA,2,"",NA,"BBC Monitoring: International Reports",4
457051,369,706448,46.63695,32.61458,"Kherson",2022-03-27,0,"residents","against:Russian invasion;for:Ukraine",0,2,2,"",NA,"BBC Monitoring: International Reports",4
80057,369,706483,49.98081,36.25272,"Kharkiv",2014-02-02,1,"Euro-Maydan antigovernment activists;Volodymyr Chystylyn","",0,NA,1,"",NA,"BBC Monitoring: International Reports",4
80854,369,706483,49.98081,36.25272,"Kharkiv",2014-02-09,1,"Euro-Maydan protesters","",0,NA,NA,"several hundred",200,"BBC Monitoring: International Reports",4
80853,369,706483,49.98081,36.25272,"Kharkiv",2014-02-09,1,"Euro-Maydan protesters;Mariya Zaichenko","",0,NA,NA,"300",300,"BBC Monitoring: International Reports",4
85662,369,706483,49.98081,36.25272,"Kharkiv",2014-02-16,1,"Euro-Maydan;Volodymyr Chystylin","",0,NA,NA,"200",200,"BBC Monitoring: International Reports",4
86491,369,706483,49.98081,36.25272,"Kharkiv",2014-02-17,1,"Confederation of Free Trade Unions of Ukraine;trade unionists","against:wage arrears;against:job cuts;for:better social guarantees",0,NA,NA,"70",70,"BBC Monitoring: International Reports",4
87081,369,706483,49.98081,36.25272,"Kharkiv",2014-02-19,1,"activists;football fans","against:departure of soldiers to assist anti-protest efforts in Kiev",0,NA,NA,"100",100,"BBC Monitoring: International Reports",4
87900,369,706483,49.98081,36.25272,"Kharkiv",2014-02-22,1,"Euro-Maydan activists","",0,NA,NA,"several thousand",2000,"BBC Monitoring: International Reports",4
87918,369,706483,49.98081,36.25272,"Kharkiv",2014-02-22,0,"","",0,NA,NA,"",NA,"BBC Monitoring: International Reports",4
90010,369,706483,49.98081,36.25272,"Kharkiv",2014-02-22,1,"Euro-Maydan activists","",0,NA,NA,"",NA,"BBC Monitoring: International Reports",4
87936,369,706483,49.98081,36.25272,"Kharkiv",2014-02-22,1,"","",0,NA,NA,"",NA,"BBC Monitoring: International Reports",4
90713,369,706483,49.98081,36.25272,"Kharkiv",2014-02-23,1,"","against:anti-government protests",0,0,NA,"",NA,"BBC Monitoring: International Reports",4
90712,369,706483,49.98081,36.25272,"Kharkiv",2014-02-23,1,"","",0,0,NA,"",NA,"BBC Monitoring: International Reports",4
88017,369,706483,49.98081,36.25272,"Kharkiv",2014-02-23,1,"pro-Russian protesters","against:destruction of Lenin statues",0,NA,NA,"",NA,"Associated Press International",4
90009,369,706483,49.98081,36.25272,"Kharkiv",2014-02-23,1,"Euro-Maydan activists;Dmytro Pylypets;self-defence forces;women;children","",0,NA,NA,"",NA,"BBC Monitoring: International Reports",4
90039,369,706483,49.98081,36.25272,"Kharkiv",2014-02-24,1,"","against:destruction of Lenin statue",0,NA,NA,"",NA,"BBC Monitoring: International Reports",4
90038,369,706483,49.98081,36.25272,"Kharkiv",2014-02-24,1,"","",1,NA,NA,"",NA,"BBC Monitoring: International Reports",4
90349,369,706483,49.98081,36.25272,"Kharkiv",2014-02-26,1,"","",0,NA,1,"several hundred",200,"BBC Monitoring: International Reports",4
90321,369,706483,49.98081,36.25272,"Kharkiv",2014-02-26,0,"","against:seperatism",0,1,NA,"",NA,"BBC Monitoring: International Reports",4
90320,369,706483,49.98081,36.25272,"Kharkiv",2014-02-26,1,"","",0,1,2,"",NA,"BBC Monitoring: International Reports",4
90325,369,706483,49.98081,36.25272,"Kharkiv",2014-02-26,1,"","",0,NA,NA,"",NA,"BBC Monitoring: International Reports",4
90984,369,706483,49.98081,36.25272,"Kharkiv",2014-02-26,1,"","",0,NA,NA,"several hundred",200,"BBC Monitoring: International Reports",4
89419,369,706483,49.98081,36.25272,"Kharkiv",2014-03-01,1,"pro-Russian activists","against:Kiev's new pro-West government",0,2,NA,"20000",20000,"Agence France Presse - English",4
81397,369,706483,49.98081,36.25272,"Kharkiv",2014-03-01,0,"pro-EU activists","",0,NA,NA,"",NA,"BBC Monitoring: International Reports",4
89410,369,706483,49.98081,36.25272,"Kharkiv",2014-03-01,1,"pro-Russian protesters","",0,2,NA,"",NA,"Agence France Presse - English",4
89554,369,706483,49.98081,36.25272,"Kharkiv",2014-03-01,1,"Euro-Maydan activists","",0,2,NA,"",NA,"BBC Monitoring: International Reports",4
81541,369,706483,49.98081,36.25272,"Kharkiv",2014-03-01,1,"pro-Russian activists","",0,2,NA,"",NA,"Agence France Presse - English",4
81542,369,706483,49.98081,36.25272,"Kharkiv",2014-03-01,0,"Maidan supporters","",0,2,NA,"",NA,"Agence France Presse - English",4
89555,369,706483,49.98081,36.25272,"Kharkiv",2014-03-01,0,"supporters of the city authorities","",2,2,NA,"several thousand",2000,"BBC Monitoring: International Reports",4
81396,369,706483,49.98081,36.25272,"Kharkiv",2014-03-01,1,"'For Kharkiv' rally participants;pro-Russian activists","",0,2,NA,"",NA,"BBC Monitoring: International Reports",4
82943,369,706483,49.98081,36.25272,"Kharkiv",2014-03-02,1,"","against:Kharkiv being a part of Ukraine",0,NA,NA,"1000",1000,"BBC Monitoring: International Reports",4
88213,369,706483,49.98081,36.25272,"Kharkiv",2014-03-02,1,"locals;pro-Russian activists","against:local authorities betraying people;for:Ukraine as federation;for:Russian language law;for:thanking Putin for his stand",0,1,NA,"300000",300000,"BBC Monitoring: International Reports",4
86508,369,706483,49.98081,36.25272,"Kharkiv",2014-03-04,1,"","against:appointment of a new regional governor;for:supporting Russia",0,NA,NA,"",NA,"BBC Monitoring: International Reports",4
